language,review,voted_up,playtime
schinese,       这是我玩的第一款类魂类游戏，也是我第一次玩类似的游戏。很震撼能看到国产游戏可以做到这样的高度，无论是选题到游戏体验都能给到很大的震撼，虽然磕磕绊绊一年多时间才打完，并且可以说并不是很擅长玩这类的游戏，但是还是坚持玩了下来。我也很开心黑神话能作为这类型游戏的启蒙之于我，也让我真正明白了好的作品就像看电影的比喻。就算我已经好久没有玩了，再次拾起然后再放下的新鲜感不亚于当初我第一次打开这个游戏一样，包括再游戏的结尾像电影一样的感谢与致谢名单，总能让我起一身鸡皮疙瘩，这种感觉很美妙也很奇特。我认为玩游戏和旅行一样，总要去愿意体验一下，这种感觉之于人的感受是不一样的，是独一无二的，对任何人都是。包括游戏选材的新颖之处，打破了大家的常规认知，做到了一定程度上的文化颠覆和文化创新，宏大故事线的再现和重塑只能说很用心了，深层次的表达和隐喻让人思考，说出一些沉默但振聋发聩的事实和真相，很需要勇气和能力，这点也要给游戏科学点赞。也许在完成所有九九八十一难的成就之后，我以后再也不会再打开这个游戏，但是这段天命人的传奇故事一定是终生难忘的。,True,4659
schinese,已通关，感觉这游戏非常不错哈，画质，特效都很nice，大大的赞一个，不愧是巅峰之作，期待以后的作品~,True,2169
schinese,游戏整体还是有很多不成熟的地方，但作为迈出去的第一步已经是非常不错的了，西游这个ip对于中国玩家来说很有吸引力，从零到一的这一步已经有了，接下来就看接力棒传的如何了,True,1326
schinese,游戏剧情优秀深入人心,True,3983
schinese,处了最后两关做的有些敷衍，前面四张地图跟剧情我都很喜欢,True,7983
schinese,无需多言，国内三A游戏标杆，金字塔的尖，方程式的解，好玩，推荐，期待黑神话钟馗,True,4770
schinese,"好玩，国产之光，是我入坑的的一个角色扮演类的电脑游戏，剧情在探索中绘出一副水墨画，有中华特有的含蓄美
同时在战斗上手感也可以，我是键盘玩的，虽然比较菜但还是打得过，很有成就感
而且满足了小时候的大圣情节，毕竟是童年男神
不过官方好像不准备出后续填坑剧情了，出黑神话钟馗了，四妹啊（哭）
总结:是一款较优质游戏，节奏很舒服",True,4855
schinese,麻烦优化一下内存配置吧，很好的游戏但是太占内存了，艾尔登法环本体加上DLC才八十个g的内存，黑猴都快双倍法环了,True,4191
schinese,黑神话悟空从去年8月份开始，我就开始关注了，看来各种各样的视频对黑神话的期待值直接拉满，可惜不能第一时间拿下。我慢慢攒下了钱，也是终于拿下了，游玩通关用了50个小时，期间确实有不少个关卡boss卡住了，但是依旧不妨碍我对他的喜欢，他是我们国内的第一款3a大作，就像村里面的第一位大学生一样。,True,3332
schinese,越玩越带感，很喜欢里面的技能设计，很有操作感,True,1221
schinese,"很多没有如此执着的通关一款游戏
该说不说我的电子ED有恢复的迹象!
孙悟空这个IP真是深入每个国人的DNA里
整个游戏说了一个很大的故事.中间又穿插着无数小故事
有人有妖也有仙
最让我触动的一刻是大圣残躯将金箍棒用脚挑起踢给我的那个画面
是传承啊!",True,8851
schinese,游戏可玩性很高，剧情非常精彩,True,2594
schinese,好上手，同时搞操作的时间成本也很合适，非常适合中国宝宝哦,True,6694
schinese,很久没有玩游戏，很有幸玩到国产AAA游戏，剧情，画质，可玩性，都是心目中的年度游戏。一定顶起来,True,7420
schinese,一开始是跟着热度来的，玩着玩着就有点上瘾了，建模和图画精美，打法简单易上手就是有时候莫名其妙的空气墙很难受，总体上是佳作。我是冲着猴子来的谁不想当齐天大圣呢,True,4306
schinese,接触的第一款3A大作，不得不说黑猴这款游戏的沉浸感是非常多游戏不可比拟的，能牢牢的抓住我的心真的让我身临其境。许多人诟病的空气墙对我而言其实并不是问题，喜欢舔图的我空气墙可以很好的让我了解地图的边界及探索程度。小小的遗憾是1060的配置无法支持我欣赏到美轮美奂的风景。黑猴也打开了我对动作类、魂类、类魂等游戏的大门。也让我在大学生活中有了一些慰藉。,True,4275
schinese,超级不错，唯一可惜的需要详细记住电视剧剧情，不然体验更好,True,3064
schinese,很好的游戏，让我找回了之前沉浸游玩的感觉，剧情做的很好，无愧黑神话之名,True,2463
schinese,非常非常好玩，千年文化积淀做背书，打斗流畅，服化道设计精美。,True,8013
schinese,"以我个人观点来说，黑神话悟空如果满分十分我打七分：
首先一分扣在战斗系统的深度上，一个主打动作以及boss战的rpg游戏，主角从头到尾只有戳劈立三种招式，武器也没有什么变化，加点并没有对招数动作进行大的改变，更像是招数附加了额外功能，而法宝、法术、妖怪精魄这些设计也仅仅浅尝辄止没有更深层的搭配，这使得游戏后期战斗略显无聊。
第二分扣在地图设计以及引导上，这块儿就不多说了，满地的空气墙加上没有地图，让跑图简直像一种折磨，你视觉上能过去而实际上只能在一条宽阔的道路前面走太空步，多少有点让人失望。
第三分扣在中后期内容太空，我打完前两章觉得这个剧情内容方面都很扎实，但越到后面越觉得内容贫乏，很多时候就单给你个大地图稀拉拉的放几只怪，前后反差太大让人有点难以接受。
还有剧情上有点十几年前阴谋论黑深残那味儿，不过人都叫黑神话了也没什么好说的
但总体上来说我还是觉得黑神话悟空是成功的，在我看来一部作品发售的时候叫好叫座，发售之后还有一定的热度甚至可以贡献出一些脍炙人口的台词或者梗那么他就已经成功了，而且在传统文化的表现上、台词的凝练程度上、配音的贴合度、美术水平上上毫无疑问都是顶尖水平，其实在五年前我根本没想到黑神话悟空能做出来，我当时还以为又是哪个工作室整点儿cg骗赞助呢，但没想到跟流浪地球一样，真端出来一看，还真像那么回事儿",True,9603
schinese,视效游戏，打击感强，配乐也不错，好玩,True,818
schinese,终于通关了，第6章属实有点敷衍了，不过最后打大圣太爽啦。,True,2212
schinese,作为斗战神的老玩家，必须推荐，第一次PS5上玩的，PC再支持一份，虽然第二次玩已经没有第一次的那种震撼和感动了，不过可以让我抛开滤镜重新审视一遍这个游戏，整体还是灰常不错的，但是总感觉故事写的没有斗战神那么精彩饱满，赶紧出DLC给我补全了！,True,3019
schinese,动作流畅，打击手感好。国产游戏的第一位大学生，期待后续的DLC。,True,9919
schinese,好玩，剧情张力很足，boss设计也不错，就是一些大型boss的战斗有些瑕疵,True,2822
schinese,emmmm 第一个打通关全成就的游戏 深厚的底蕴文化做背景 优秀的动作机制和美术风格..........不说了 我要打三周目了！,True,4857
schinese,虽然有些BOSS设计实在是无脑，但冲美术设计和量大管饱，还是支持吧！,True,4349
schinese,外国游戏里找不到的中国式浪漫和情怀，缺点其实也不少，尤其最后两章太赶导致整体完成度出了问题。,True,4634
schinese,有一些诸如见切手感不够好等的问题，不过瑕不掩瑜，制作组也非常关注玩家的声音，相当不错的游戏,True,8962
schinese,依旧未来可期 虽然确实有很多赶工的地方还要打磨的地方 但是全局游戏体验是很好的 它配得上它的名气 也成为了我的动作游戏入门作 我喜欢你,True,5630
schinese,史诗级的剧情和配乐，写实主义美术风格令人陶醉其中，角色道具设计精良，采用了中国古代文物样式和大量文化遗址去设计互动场景。并且每套披挂和武器都经过精心设计，非常耐看。除此之外，战斗系统也非常完美，玩家可以派生出各式各样的招式和化解攻击的方法。不足的是黑神话悟空不是一个完全体，希望dlc能不辜负玩家的期待,True,7357
schinese,好游戏，推荐游玩。扣分项有两点，整体剧情不完整留白太多，讲故事不能靠DLC来补充完善，其它改编的部分尚可。地图设计方面有待加强，重点批评最后一张花果山地图，太敷衍了。,True,4919
schinese,"好玩，各种精魄法宝丹药可以组成很多流派，硬核党也能纯识破一路平推，风景如画，碎片式叙事让人浮想联翩演出效果更是一级
美中不足：猴儿是个哑巴猴，未境章节又大有空， 一脸迷茫 但瑕不掩瑜，道具是稀有掉落的 插了一个小时的香打怪都不带掉落，这几率…

",True,5148
schinese,"大多数动作游戏的叙事方式是：
我告诉你背景 → 你去推进故事。

《黑神话》相反：
你推进游戏 → 故事不断反过来解释你。",True,175
schinese,中国风的游戏都喜欢，特别是这种打击感十足的游戏,True,1782
schinese,除了最后两章有点明显赶工以外，其他各方面都挺好的，美术配乐都是顶级的，战斗也很爽。,True,9759
