file_source,phenomenon,UID,pair_id,sentence_good,sentence_bad,correct_0.5B,correct_1.5B,both_correct,both_wrong,fixed,regression
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,149,李太太制作了九本手账，张婶四本。,李太太制作了九本手账，张婶四部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,150,杨大哥麻醉了一只老虎，李太太四只。,杨大哥麻醉了一只老虎，李太太四头。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,151,小王看了七部漫画，周大妈三部。,小王看了七部漫画，周大妈三本。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,152,刘先生看了六部手账，王小姐七部。,刘先生看了六部手账，王小姐七本。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,153,冯大哥创作了七部小说，何太太十部。,冯大哥创作了七部小说，何太太十本。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,154,张先生创作了六本小说，何太太九本。,张先生创作了六本小说，何太太九部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,155,何太太捕捉了六只鸡，王五三只。,何太太捕捉了六只鸡，王五三条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,156,吴太太炖了四只鸡，张夫人十只。,吴太太炖了四只鸡，张夫人十条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,157,李太太打断了六条腿，刘先生三条。,李太太打断了六条腿，刘先生三只。,False,False,False,True,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,158,张婶烧了五只鸭，王小姐三只。,张婶烧了五只鸭，王小姐三条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,159,李四制作了八本手账，郑大妈十本。,李四制作了八本手账，郑大妈十部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,160,赵大爷制作了六本手账，杨大哥九本。,赵大爷制作了六本手账，杨大哥九部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,161,王小姐打断了五条腿，刘先生四条。,王小姐打断了五条腿，刘先生四只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,162,胡大爷炖了十只鸭，王五四只。,胡大爷炖了十只鸭，王五四条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,163,张先生捕捉了十头大象，周大妈六头。,张先生捕捉了十头大象，周大妈六只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,164,周大妈麻醉了六只老虎，张三三只。,周大妈麻醉了六只老虎，张三三头。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,165,郑大妈煮了五只鸭，陈大姐六只。,郑大妈煮了五只鸭，陈大姐六条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,166,冯大哥打断了十条腿，张三七条。,冯大哥打断了十条腿，张三七只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,167,陈大姐写了九部日记，杨大哥四部。,陈大姐写了九部日记，杨大哥四本。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,168,宋女士打断了十条腿，小王八条。,宋女士打断了十条腿，小王八只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,169,小明煮了十条鱼，李先生三条。,小明煮了十条鱼，李先生三只。,False,False,False,True,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,170,小明煮了一只鸭，小王七只。,小明煮了一只鸭，小王七条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,171,小明煮了八条鱼，张夫人四条。,小明煮了八条鱼，张夫人四只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,172,周大妈捕捉了十条蛇，郑大妈八条。,周大妈捕捉了十条蛇，郑大妈八头。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,173,刘先生清蒸了十只鸡，李先生四只。,刘先生清蒸了十只鸡，李先生四条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,174,李先生包扎了五只鼻子，小王十只。,李先生包扎了五只鼻子，小王十条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,175,赵大爷创作了五本漫画，张夫人八本。,赵大爷创作了五本漫画，张夫人八部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,176,小王创作了九本小说，王姨八本。,小王创作了九本小说，王姨八部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,177,王姨吃了七只鸡，赵大爷八只。,王姨吃了七只鸡，赵大爷八串。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,178,王先生麻醉了两只老虎，徐小姐四只。,王先生麻醉了两只老虎，徐小姐四头。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,179,吴太太买了五杯橙汁，张夫人一杯。,吴太太买了五杯橙汁，张夫人一串。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,180,赵大爷烧了九只鸡，何太太四只。,赵大爷烧了九只鸡，何太太四条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,181,吴太太煮了两条鱼，张夫人三条。,吴太太煮了两条鱼，张夫人三只。,False,False,False,True,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,182,冯大哥打断了十只手，张婶七只。,冯大哥打断了十只手，张婶七条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,183,小王创作了九部漫画，王先生八部。,小王创作了九部漫画，王先生八本。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,184,陈大姐吃了九个蛋糕，郑大妈十个。,陈大姐吃了九个蛋糕，郑大妈十只。,False,False,False,True,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,185,吴太太搬了五把椅子，王先生七把。,吴太太搬了五把椅子，王先生七张。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,186,小王麻醉了九只老虎，李先生十只。,小王麻醉了九只老虎，李先生十头。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,187,徐小姐写了三部教材，赵大爷九部。,徐小姐写了三部教材，赵大爷九本。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,188,冯大哥创作了一本小说，胡大爷十本。,冯大哥创作了一本小说，胡大爷十部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,189,李先生爆炒了六只鸭，赵大爷一只。,李先生爆炒了六只鸭，赵大爷一条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,190,郑大妈创作了两部漫画，周大妈十部。,郑大妈创作了两部漫画，周大妈十本。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,191,杨大哥清蒸了一只鸭，李太太两只。,杨大哥清蒸了一只鸭，李太太两条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,192,王小姐麻醉了九头大象，徐小姐一头。,王小姐麻醉了九头大象，徐小姐一只。,False,False,False,True,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,193,王大娘爆炒了一条鱼，赵大爷六条。,王大娘爆炒了一条鱼，赵大爷六只。,False,True,False,False,True,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,194,赵大爷炖了九条鱼，吴太太五条。,赵大爷炖了九条鱼，吴太太五只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,195,张夫人搬了八把椅子，小王四把。,张夫人搬了八把椅子，小王四张。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,196,张先生买了七桶啤酒，赵大爷九桶。,张先生买了七桶啤酒，赵大爷九片。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,197,张先生煮了九只鸭，张夫人十只。,张先生煮了九只鸭，张夫人十条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,198,王大娘捕捉了八条蛇，李太太六条。,王大娘捕捉了八条蛇，李太太六只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,199,吴太太炖了七只鸭，王大娘四只。,吴太太炖了七只鸭，王大娘四条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,200,陈大姐打断了八只脚，王先生九只。,陈大姐打断了八只脚，王先生九条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,201,王先生爆炒了两只鸡，李先生五只。,王先生爆炒了两只鸡，李先生五条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,202,张三吃了六串香蕉，冯大哥四串。,张三吃了六串香蕉，冯大哥四块。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,203,王先生煮了两条鱼，宋女士七条。,王先生煮了两条鱼，宋女士七只。,True,False,False,False,False,True
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,204,何太太吃了七个花卷，周大妈十个。,何太太吃了七个花卷，周大妈十片。,False,True,False,False,True,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,205,李四打断了八只鼻子，胡大爷一只。,李四打断了八只鼻子，胡大爷一条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,206,王大娘打断了九条腿，胡大爷四条。,王大娘打断了九条腿，胡大爷四只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,207,冯大哥打断了十条腿，王大娘七条。,冯大哥打断了十条腿，王大娘七只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,208,胡大爷搬了两张桌子，宋女士六张。,胡大爷搬了两张桌子，宋女士六把。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,209,冯大哥看了七部日记，何太太四部。,冯大哥看了七部日记，何太太四本。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,210,刘先生创作了九本小说，王大娘两本。,刘先生创作了九本小说，王大娘两部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,211,吴太太包扎了两只鼻子，张婶三只。,吴太太包扎了两只鼻子，张婶三条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,212,小明烧了六条鱼，郑大妈五条。,小明烧了六条鱼，郑大妈五只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,213,王小姐麻醉了七头大象，陈大姐三头。,王小姐麻醉了七头大象，陈大姐三只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,214,胡大爷麻醉了四头大象，李四六头。,胡大爷麻醉了四头大象，李四六只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,215,郑大妈制作了一本手账，陈大姐三本。,郑大妈制作了一本手账，陈大姐三部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,216,徐小姐搬了六把椅子，张夫人七把。,徐小姐搬了六把椅子，张夫人七张。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,217,张夫人看了四本书，王先生五本。,张夫人看了四本书，王先生五部。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,218,刘先生领养了八条小狗，张夫人六条。,刘先生领养了八条小狗，张夫人六只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,219,冯大哥搬了四把椅子，杨大哥九把。,冯大哥搬了四把椅子，杨大哥九张。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,220,周大妈搬了五把椅子，刘先生一把。,周大妈搬了五把椅子，刘先生一张。,True,False,False,False,False,True
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,221,吴太太捕捉了九头大象，张先生一头。,吴太太捕捉了九头大象，张先生一只。,False,True,False,False,True,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,222,李先生检查了九只鼻子，小明八只。,李先生检查了九只鼻子，小明八个。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,223,何太太捕捉了四条蛇，陈大姐八条。,何太太捕捉了四条蛇，陈大姐八头。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,224,李先生捕捉了四条蛇，赵大爷十条。,李先生捕捉了四条蛇，赵大爷十头。,True,False,False,False,False,True
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,225,赵大爷包扎了四只手，刘先生九只。,赵大爷包扎了四只手，刘先生九个。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,226,小王搬了七把椅子，张夫人八把。,小王搬了七把椅子，张夫人八张。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,227,张先生包扎了九个头，徐小姐两个。,张先生包扎了九个头，徐小姐两只。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,228,赵大爷清蒸了一只鸭，刘先生七只。,赵大爷清蒸了一只鸭，刘先生七条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,229,王姨爆炒了两条鱼，张先生五条。,王姨爆炒了两条鱼，张先生五只。,False,False,False,True,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,230,刘先生麻醉了四只老虎，郑大妈七只。,刘先生麻醉了四只老虎，郑大妈七头。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,231,宋女士包扎了六个头，张婶十个。,宋女士包扎了六个头，张婶十条。,False,True,False,False,True,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,232,徐小姐麻醉了四只老虎，王小姐七只。,徐小姐麻醉了四只老虎，王小姐七头。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,233,冯大哥爆炒了四只鸡，陈大姐七只。,冯大哥爆炒了四只鸡，陈大姐七条。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,234,张婶麻醉了四只老虎，小明三只。,张婶麻醉了四只老虎，小明三头。,True,True,True,False,False,False
ellipsis_n_bar_class.jsonl,ellipsis,ellipsis_n_bar_class,235,胡大爷炖了两只鸡，何太太五只。,胡大爷炖了两只鸡，何太太五条。,True,True,True,False,False,False
